trait,condition,layer,alpha,item,question,answer,concept_score,fluency_score
agreeableness,steered,6,-12.0,Get back at others,"You are in a group discussion that briefly went off track, and when you calmly bring everyone back to the original topic, one person rolls their eyes and makes a sarcastic comment about you in front of the group. How would you respond in that moment and for the rest of the discussion?",I would calmly acknowledge their comment and redirect the conversation back to the original topic.,0.6307559009418107,0.9910059571266174
agreeableness,steered,6,-12.0,Have a high opinion of yourself,"You are in a group meeting at work where everyone is sharing ideas, and as you listen, you feel that your ideas and abilities are much better than those of the others in the room. What would you do in that situation?",I would focus on contributing my ideas constructively while respecting others' input.,0.7238803299450084,0.9912130236625671
agreeableness,steered,6,-12.0,Insult people,"You are in a group chat where one person’s comment sounds like it might be making fun of you, and you feel a rush of irritation as you read it. What do you do or say next in the chat?","I would calmly address the comment if it was intended to be harmful, but if it's just a misunderstanding, I might let it go.",0.4305685998831801,0.9879887104034424
agreeableness,steered,6,-12.0,Love a good fight,"You are at a crowded sports bar watching a tense championship game, and a heated argument starts right next to you about a controversial call that has everyone on edge and loudly challenging each other’s opinions. How do you respond in that moment?",I would calmly step back and avoid engaging in the argument.,0.5955865198204249,0.9936145544052124
agreeableness,steered,6,-12.0,Love to help others,"You are walking through a community center and see a table where people are collecting food and clothing for families in need, and the organizers mention they’re looking for more support. What would you do in this situation?",I would contribute by donating items or volunteering to help support the cause.,0.5886618183834782,0.9950396418571472
agreeableness,steered,6,-12.0,Obstruct others' plans,"You and a few colleagues are trying to organize a small event at work, and they are excitedly making detailed plans that follow all the official rules and procedures, but you notice several ways you could slow things down or complicate the process without breaking any rules. What would you do in this situation?",I would politely suggest alternative approaches that align with the rules while potentially streamlining the process.,0.4978167287477004,0.9947648048400879
agreeableness,steered,6,-12.0,Sympathize with the homeless,"You are walking home after a long, exhausting day where several things have already gone wrong, and you pass a person sitting on the sidewalk with a few bags and a cardboard sign asking for help. What do you do in that moment, and how do you decide what to say or not say to them?",I would offer assistance and ask if they need help.,0.5389504599541961,0.9912993311882019
agreeableness,steered,6,-12.0,Take advantage of others,You are invited to a professional networking event where you realize that several people you know have valuable connections or resources that could significantly benefit your own goals if you approached them in a certain way. What would you do in that situation?,I would strategically engage with them to explore mutual opportunities.,0.7926753333180602,0.9928258657455444
agreeableness,steered,6,-12.0,Take no time for others,"You are walking quickly through a busy shopping mall to get to an appointment on time when someone you know spots you, comes over, and starts talking at length about a personal problem, clearly expecting you to listen and respond even though you are in a hurry. What would you do?",I would politely let them know I'm in a hurry but offer to listen briefly.,0.728952952583014,0.9757492542266846
agreeableness,steered,6,-12.0,Think highly of yourself,"You complete a difficult project at work, and afterward you notice yourself expecting special recognition and more respect from everyone around you because of what you accomplished. How do you see yourself in that moment, and how do you act toward the people you work with?",I would focus on the accomplishment itself rather than seeking recognition.,0.4722716579810035,0.9934566617012024
agreeableness,steered,6,-12.0,Trust others,"You are facing a major life decision with uncertain outcomes, and the people around you are giving you different pieces of advice about what you should do. How do you decide whom or what to trust as you move forward?","I would evaluate the advice based on the credibility, consistency, and alignment of the advice with my values and goals.",0.4148932066942987,0.9937763214111328
agreeableness,steered,6,-12.0,Trust what people say,"You are in a group chat where two people you know give completely different explanations about why a shared project failed, and each insists their version is the accurate one. What do you do or say to decide how much to believe what each of them is telling you?",I would consider the evidence and context each person provides to assess the credibility of their explanation.,0.4356935848865299,0.9916295409202576
agreeableness,steered,6,-12.0,Try not to think about the needy,"You are sitting in a meeting where your team is discussing starting a volunteer program that would involve regularly helping people in difficult financial situations, and as you listen, you feel strongly that the whole initiative is a bad idea and not something you want to be involved in. How would you respond in that meeting and what would you do afterward about your involvement with this proposed program?",I would express my concerns and choose not to participate in the program.,0.05784804910794834,0.98945552110672
agreeableness,steered,6,-12.0,Use others for your own ends,"You are leading a group project at work where you have some information and connections that could help everyone succeed, but you also see a way to use these advantages mainly to boost your own reputation and career prospects, even if it means others get less credit. In this situation, what would you do?",I would prioritize the group's success over personal gain.,0.5061894113334752,0.992730438709259
agreeableness,steered,6,-12.0,Yell at people,"You are in a busy store, you feel annoyed with how someone is talking to you, and you’re tempted to raise your voice and snap back at them in frustration. What would you do in that moment?",I would take a deep breath and calmly walk away.,0.6612632374860501,0.9958795309066772
agreeableness,steered,6,-8.0,Are concerned about others,You are in a team meeting where you notice a coworker who has been unusually quiet and seems preoccupied after hearing some worrying news about changes in the company. What would you do in this situation?,I would check in with the coworker to see if they need support or clarification.,0.7484861089959086,0.9787807464599609
agreeableness,steered,6,-8.0,Are indifferent to the feelings of others,"You are having lunch with a friend who is excitedly telling you about a new movie they loved, but you find the topic boring and would rather think about something else. What do you do or say in that moment?",I would politely change the subject to something more interesting to me.,0.5519010574115302,0.9936946034431458
agreeableness,steered,6,-8.0,Are not interested in other people's problems,You are at a neighborhood gathering where several people you know casually are talking about some personal difficulties they’re having and a few of them start approaching you to share more details and ask for your thoughts. What would you do in this situation?,I would listen empathetically and offer support without prying.,0.8266502882730804,0.992484986782074
agreeableness,steered,6,-8.0,Believe that others have good intentions,"You are in a team meeting where a colleague confidently proposes a plan that seems obviously correct to you, and the group quickly agrees to move forward with it without much discussion. How do you interpret your colleagues’ intentions and how do you respond in that moment?",I would assume my colleagues are confident in the plan's merits and respond by supporting it.,0.6925168481705585,0.8909481167793274
agreeableness,steered,6,-8.0,Believe that you are better than others,"You are in a group at work where everyone is sharing ideas for an important project, and you quietly feel that your ideas are clearly stronger and more valuable than anything the others are suggesting. How do you see yourself acting and speaking in that meeting?","I would respectfully share my ideas with confidence, emphasizing their strengths while remaining open to collaboration.",0.6362543864303483,0.9480230212211609
agreeableness,steered,6,-8.0,Boast about your virtues,"You are at a small gathering where you meet new people, and as the conversation turns to work and personal achievements, you notice an opportunity to mention several things you’ve done that you’re proud of. What would you say or do in that moment?",I would share a few specific accomplishments with confidence and humility.,0.6838711019977745,0.991405725479126
agreeableness,steered,6,-8.0,Cheat to get ahead,"You are in a training program where your performance will determine who gets a limited number of highly desired positions, and you discover a way to secretly access the answer key that would almost guarantee you finish at the top. What would you do in this situation?",I would choose to complete the program honestly and ethically.,0.5074116317662757,0.993093729019165
agreeableness,steered,6,-8.0,Distrust people,"You are scrolling through different news websites and social media feeds, and you notice that several stories about the same event give very different details and explanations. How would you decide what to believe and what to ignore in this situation?",I would cross-check information from multiple reliable sources to determine the most accurate account.,0.4786447523623914,0.9922744631767273
agreeableness,steered,6,-8.0,Feel sympathy for those who are worse off than yourself,"You are walking home after buying yourself something you’ve wanted for a long time, and you pass a person sitting on the sidewalk who looks like they have very few belongings and is quietly asking passersby for help. What would you do in that moment, and what would be going through your mind as you decide how to respond?","I would offer the person some money or food, thinking about how to help without making them feel ashamed.",0.6192585038385522,0.9920163154602051
agreeableness,steered,6,-8.0,Get back at others,"You are in a group discussion that briefly went off track, and when you calmly bring everyone back to the original topic, one person rolls their eyes and makes a sarcastic comment about you in front of the group. How would you respond in that moment and for the rest of the discussion?",I would calmly acknowledge their comment and redirect the conversation back to the original topic.,0.6307559009418107,0.9910059571266174
agreeableness,steered,6,-8.0,Have a high opinion of yourself,"You are in a group meeting at work where everyone is sharing ideas, and as you listen, you feel that your ideas and abilities are much better than those of the others in the room. What would you do in that situation?",I would remain focused on contributing constructively while staying respectful of others' input.,0.6445705408325471,0.9942376613616943
agreeableness,steered,6,-8.0,Insult people,"You are in a group chat where one person’s comment sounds like it might be making fun of you, and you feel a rush of irritation as you read it. What do you do or say next in the chat?","I would calmly address the comment if it was intended to be harmful, but if it's just a joke, I might choose to ignore it.",0.43806958037951993,0.9884958267211914
agreeableness,steered,6,-8.0,Love a good fight,"You are at a crowded sports bar watching a tense championship game, and a heated argument starts right next to you about a controversial call that has everyone on edge and loudly challenging each other’s opinions. How do you respond in that moment?",I would step back and avoid engaging in the argument.,0.3286471910932462,0.9933173656463623
agreeableness,steered,6,-8.0,Love to help others,"You are walking through a community center and see a table where people are collecting food and clothing for families in need, and the organizers mention they’re looking for more support. What would you do in this situation?",I would contribute by donating items or offering my time to help.,0.6881326626889235,0.9944459199905396
agreeableness,steered,6,-8.0,Obstruct others' plans,"You and a few colleagues are trying to organize a small event at work, and they are excitedly making detailed plans that follow all the official rules and procedures, but you notice several ways you could slow things down or complicate the process without breaking any rules. What would you do in this situation?",I would politely suggest alternative approaches that align with the rules while streamlining the process.,0.5184273290182069,0.9946046471595764
agreeableness,steered,6,-8.0,Sympathize with the homeless,"You are walking home after a long, exhausting day where several things have already gone wrong, and you pass a person sitting on the sidewalk with a few bags and a cardboard sign asking for help. What do you do in that moment, and how do you decide what to say or not say to them?",I would offer assistance and ask if they need help.,0.5389504599541961,0.9912993311882019
agreeableness,steered,6,-8.0,Take advantage of others,You are invited to a professional networking event where you realize that several people you know have valuable connections or resources that could significantly benefit your own goals if you approached them in a certain way. What would you do in that situation?,I would strategically engage with them to explore mutual opportunities.,0.7926753333180602,0.9928258657455444
agreeableness,steered,6,-8.0,Take no time for others,"You are walking quickly through a busy shopping mall to get to an appointment on time when someone you know spots you, comes over, and starts talking at length about a personal problem, clearly expecting you to listen and respond even though you are in a hurry. What would you do?",I would politely let them know I'm in a hurry but offer to talk later.,0.6362690975257167,0.9931320548057556
agreeableness,steered,6,-8.0,Think highly of yourself,"You complete a difficult project at work, and afterward you notice yourself expecting special recognition and more respect from everyone around you because of what you accomplished. How do you see yourself in that moment, and how do you act toward the people you work with?",I would focus on the accomplishment itself rather than seeking recognition.,0.4722716579810035,0.9934566617012024
agreeableness,steered,6,-8.0,Trust others,"You are facing a major life decision with uncertain outcomes, and the people around you are giving you different pieces of advice about what you should do. How do you decide whom or what to trust as you move forward?","I would evaluate the advice based on the credibility, consistency, and alignment of the advice with my values and goals.",0.4148932066942987,0.9937763214111328
agreeableness,steered,6,-8.0,Trust what people say,"You are in a group chat where two people you know give completely different explanations about why a shared project failed, and each insists their version is the accurate one. What do you do or say to decide how much to believe what each of them is telling you?",I would consider the evidence and context provided by each person to assess the credibility of their explanation.,0.3661971849806258,0.9923402070999146
agreeableness,steered,6,-8.0,Try not to think about the needy,"You are sitting in a meeting where your team is discussing starting a volunteer program that would involve regularly helping people in difficult financial situations, and as you listen, you feel strongly that the whole initiative is a bad idea and not something you want to be involved in. How would you respond in that meeting and what would you do afterward about your involvement with this proposed program?",I would express my concerns and choose not to participate in the program.,0.05784804910794834,0.98945552110672
agreeableness,steered,6,-8.0,Use others for your own ends,"You are leading a group project at work where you have some information and connections that could help everyone succeed, but you also see a way to use these advantages mainly to boost your own reputation and career prospects, even if it means others get less credit. In this situation, what would you do?",I would prioritize the group's success over personal gain.,0.5061894113334752,0.992730438709259
agreeableness,steered,6,-8.0,Yell at people,"You are in a busy store, you feel annoyed with how someone is talking to you, and you’re tempted to raise your voice and snap back at them in frustration. What would you do in that moment?",I would take a deep breath and calmly walk away.,0.6612632374860501,0.9958795309066772
agreeableness,steered,6,-4.0,Are concerned about others,You are in a team meeting where you notice a coworker who has been unusually quiet and seems preoccupied after hearing some worrying news about changes in the company. What would you do in this situation?,I would check in with the coworker to see if they need support or clarification.,0.7468772118257291,0.9787807464599609
agreeableness,steered,6,-4.0,Are indifferent to the feelings of others,"You are having lunch with a friend who is excitedly telling you about a new movie they loved, but you find the topic boring and would rather think about something else. What do you do or say in that moment?",I would politely change the subject to something more interesting to me.,0.5451842675123856,0.9936946034431458
agreeableness,steered,6,-4.0,Are not interested in other people's problems,You are at a neighborhood gathering where several people you know casually are talking about some personal difficulties they’re having and a few of them start approaching you to share more details and ask for your thoughts. What would you do in this situation?,I would listen empathetically and offer support without prying.,0.8295159673671325,0.992484986782074
agreeableness,steered,6,-4.0,Believe that others have good intentions,"You are in a team meeting where a colleague confidently proposes a plan that seems obviously correct to you, and the group quickly agrees to move forward with it without much discussion. How do you interpret your colleagues’ intentions and how do you respond in that moment?",I would assume my colleagues are confident in the plan and respond by supporting it.,0.6805442276379156,0.9393821954727173
agreeableness,steered,6,-4.0,Believe that you are better than others,"You are in a group at work where everyone is sharing ideas for an important project, and you quietly feel that your ideas are clearly stronger and more valuable than anything the others are suggesting. How do you see yourself acting and speaking in that meeting?","I would respectfully share my ideas with confidence, emphasizing their strengths while remaining open to collaboration.",0.6394900330119899,0.9480227828025818
agreeableness,steered,6,-4.0,Boast about your virtues,"You are at a small gathering where you meet new people, and as the conversation turns to work and personal achievements, you notice an opportunity to mention several things you’ve done that you’re proud of. What would you say or do in that moment?",I would share a few specific accomplishments with confidence and humility.,0.6805273391637957,0.991405725479126
agreeableness,steered,6,-4.0,Cheat to get ahead,"You are in a training program where your performance will determine who gets a limited number of highly desired positions, and you discover a way to secretly access the answer key that would almost guarantee you finish at the top. What would you do in this situation?",I would choose to complete the program honestly and ethically.,0.5096098668044392,0.993093729019165
agreeableness,steered,6,-4.0,Distrust people,"You are scrolling through different news websites and social media feeds, and you notice that several stories about the same event give very different details and explanations. How would you decide what to believe and what to ignore in this situation?",I would cross-check information from multiple reliable sources to determine the most accurate account.,0.48395582990441294,0.9922744631767273
agreeableness,steered,6,-4.0,Feel sympathy for those who are worse off than yourself,"You are walking home after buying yourself something you’ve wanted for a long time, and you pass a person sitting on the sidewalk who looks like they have very few belongings and is quietly asking passersby for help. What would you do in that moment, and what would be going through your mind as you decide how to respond?","I would offer the person some money or food, thinking about how to help without making them feel ashamed.",0.6193051304095856,0.9920163154602051
agreeableness,steered,6,-4.0,Get back at others,"You are in a group discussion that briefly went off track, and when you calmly bring everyone back to the original topic, one person rolls their eyes and makes a sarcastic comment about you in front of the group. How would you respond in that moment and for the rest of the discussion?",I would calmly acknowledge their comment and redirect the conversation back to the original topic.,0.6207323374692607,0.9910059571266174
agreeableness,steered,6,-4.0,Have a high opinion of yourself,"You are in a group meeting at work where everyone is sharing ideas, and as you listen, you feel that your ideas and abilities are much better than those of the others in the room. What would you do in that situation?",I would focus on contributing constructively while remaining respectful and open to others' input.,0.8177434493485594,0.9941539168357849
agreeableness,steered,6,-4.0,Insult people,"You are in a group chat where one person’s comment sounds like it might be making fun of you, and you feel a rush of irritation as you read it. What do you do or say next in the chat?","I would calmly address the comment if it was intended to be harmful, or simply ignore it if it was just a misunderstanding.",0.3211845854294446,0.9868597388267517
agreeableness,steered,6,-4.0,Love a good fight,"You are at a crowded sports bar watching a tense championship game, and a heated argument starts right next to you about a controversial call that has everyone on edge and loudly challenging each other’s opinions. How do you respond in that moment?",I would step back and avoid engaging in the argument.,0.331813892511819,0.9933173656463623
agreeableness,steered,6,-4.0,Love to help others,"You are walking through a community center and see a table where people are collecting food and clothing for families in need, and the organizers mention they’re looking for more support. What would you do in this situation?",I would contribute by donating items or offering my time to help.,0.6905362610984934,0.9944459199905396
agreeableness,steered,6,-4.0,Obstruct others' plans,"You and a few colleagues are trying to organize a small event at work, and they are excitedly making detailed plans that follow all the official rules and procedures, but you notice several ways you could slow things down or complicate the process without breaking any rules. What would you do in this situation?",I would politely suggest alternative approaches that align with the rules while streamlining the process.,0.5181602269344044,0.9946046471595764
agreeableness,steered,6,-4.0,Sympathize with the homeless,"You are walking home after a long, exhausting day where several things have already gone wrong, and you pass a person sitting on the sidewalk with a few bags and a cardboard sign asking for help. What do you do in that moment, and how do you decide what to say or not say to them?",I would offer assistance and ask if they need help.,0.5466661706807102,0.9912993311882019
agreeableness,steered,6,-4.0,Take advantage of others,You are invited to a professional networking event where you realize that several people you know have valuable connections or resources that could significantly benefit your own goals if you approached them in a certain way. What would you do in that situation?,I would strategically engage with them to explore mutual opportunities.,0.7953979807692916,0.9928258657455444
agreeableness,steered,6,-4.0,Take no time for others,"You are walking quickly through a busy shopping mall to get to an appointment on time when someone you know spots you, comes over, and starts talking at length about a personal problem, clearly expecting you to listen and respond even though you are in a hurry. What would you do?",I would politely let them know I'm in a hurry but offer to talk later.,0.6396982988165035,0.9931320548057556
agreeableness,steered,6,-4.0,Think highly of yourself,"You complete a difficult project at work, and afterward you notice yourself expecting special recognition and more respect from everyone around you because of what you accomplished. How do you see yourself in that moment, and how do you act toward the people you work with?",I would focus on the accomplishment and continue to collaborate respectfully with my team.,0.7386226185047097,0.9935082197189331
agreeableness,steered,6,-4.0,Trust others,"You are facing a major life decision with uncertain outcomes, and the people around you are giving you different pieces of advice about what you should do. How do you decide whom or what to trust as you move forward?","I would evaluate the credibility, consistency, and alignment of the advice with my values and goals.",0.48344915537449873,0.9933030605316162
agreeableness,steered,6,-4.0,Trust what people say,"You are in a group chat where two people you know give completely different explanations about why a shared project failed, and each insists their version is the accurate one. What do you do or say to decide how much to believe what each of them is telling you?",I would consider the evidence and context provided by each person to assess the credibility of their explanation.,0.37448644218276694,0.9923402070999146
agreeableness,steered,6,-4.0,Try not to think about the needy,"You are sitting in a meeting where your team is discussing starting a volunteer program that would involve regularly helping people in difficult financial situations, and as you listen, you feel strongly that the whole initiative is a bad idea and not something you want to be involved in. How would you respond in that meeting and what would you do afterward about your involvement with this proposed program?",I would express my concerns and choose not to participate in the program.,0.05913323192846286,0.9894556403160095
agreeableness,steered,6,-4.0,Use others for your own ends,"You are leading a group project at work where you have some information and connections that could help everyone succeed, but you also see a way to use these advantages mainly to boost your own reputation and career prospects, even if it means others get less credit. In this situation, what would you do?",I would prioritize the group's success over personal gain.,0.5093585334045326,0.992730438709259
agreeableness,steered,6,-4.0,Yell at people,"You are in a busy store, you feel annoyed with how someone is talking to you, and you’re tempted to raise your voice and snap back at them in frustration. What would you do in that moment?",I would take a deep breath and calmly walk away.,0.6596300628309621,0.9958795309066772
agreeableness,steered,6,4.0,Are concerned about others,You are in a team meeting where you notice a coworker who has been unusually quiet and seems preoccupied after hearing some worrying news about changes in the company. What would you do in this situation?,I would check in with the coworker to see if they need support or have any concerns.,0.7024005123097301,0.9728567600250244
agreeableness,steered,6,4.0,Are indifferent to the feelings of others,"You are having lunch with a friend who is excitedly telling you about a new movie they loved, but you find the topic boring and would rather think about something else. What do you do or say in that moment?",I would politely change the subject to something more interesting to me.,0.5451842675123856,0.9936946034431458
agreeableness,steered,6,4.0,Are not interested in other people's problems,You are at a neighborhood gathering where several people you know casually are talking about some personal difficulties they’re having and a few of them start approaching you to share more details and ask for your thoughts. What would you do in this situation?,I would listen empathetically and offer support without prying.,0.8295159673671325,0.992484986782074
agreeableness,steered,6,4.0,Believe that others have good intentions,"You are in a team meeting where a colleague confidently proposes a plan that seems obviously correct to you, and the group quickly agrees to move forward with it without much discussion. How do you interpret your colleagues’ intentions and how do you respond in that moment?",I would respect the consensus and support the plan while staying open to feedback.,0.6642648898739987,0.9917629957199097
